waterbodyID,stationID,sampleID,sampleDate,analysisID,analysisDate,analystName,frozen,filtered,dilution,sampleTemperatureC,ChlaUGL,PhycoUGL,analysisRep,fluorometerType,photosAnalysis,commentAnalysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-06,WW30_O,3,10/17/2015,990,12/01/2015,Vuarnelle Urena,Yes,No,1:2,21.5,1.32,4,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,07/23/2015,142,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.6,1.64,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/23/2015,143,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.17,1.87,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/23/2015,144,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.6,1.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/23/2015,145,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.9,1.47,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,07/23/2015,146,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.5,1.49,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,07/23/2015,147,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.6,1.87,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,07/23/2015,148,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.6,1.54,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,07/23/2015,149,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.75,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/23/2015,150,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.17,0.8,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/23/2015,151,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.95,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/23/2015,152,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.9,0.8,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,07/23/2015,153,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.5,0.82,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,07/23/2015,154,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.92,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,07/23/2015,155,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.6,0.9,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,07/28/2015,96,07/28/2015,Vuarnelle Urena,No,No,1:1,27.3,1.02,39.55,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/28/2015,97,07/28/2015,Vuarnelle Urena,No,No,1:1,19.7,0,77.16,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/28/2015,98,07/28/2015,Vuarnelle Urena,No,No,1:1,23.9,0,52.98,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/28/2015,99,07/28/2015,Vuarnelle Urena,No,No,1:1,26.2,2.04,27.46,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,07/28/2015,100,07/28/2015,Sophie Fournier,No,No,1:1,24.3,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,07/28/2015,101,07/28/2015,Sophie Fournier,No,No,1:1,23.8,0,5.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,07/28/2015,102,07/28/2015,Sophie Fournier,No,No,1:1,21.7,0,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,07/28/2015,103,07/28/2015,Vuarnelle Urena,No,No,1:2,27.3,0,34.17,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/28/2015,104,07/28/2015,Vuarnelle Urena,No,No,1:2,19.7,0,36.86,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/28/2015,105,07/28/2015,Vuarnelle Urena,No,No,1:2,23.9,0.67,40.89,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/28/2015,106,07/28/2015,Vuarnelle Urena,No,No,1:2,26.2,0,32.83,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,07/28/2015,107,07/28/2015,Sophie Fournier,No,No,1:2,24.3,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,07/28/2015,108,07/28/2015,Sophie Fournier,No,No,1:2,23.8,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,07/28/2015,109,07/28/2015,Sophie Fournier,No,No,1:2,21.7,0,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,07/28/2015,156,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.9,2.04,59.7,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/28/2015,157,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.17,2.39,288.9,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/28/2015,158,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.17,2.26,185,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/28/2015,159,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.6,2.31,236.28,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,07/28/2015,160,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.8,1.62,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,07/28/2015,161,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.9,1.54,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,07/28/2015,162,08/06/2015,Vuarnelle Urena,Yes,No,1:1,21.9,1.64,30.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,07/28/2015,163,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.9,0.9,2.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/28/2015,164,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.17,1.09,125.63,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/28/2015,165,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.17,1.17,79.85,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/28/2015,166,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.6,1.24,112.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,07/28/2015,167,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.8,0.92,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,07/28/2015,168,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.9,0.7,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,07/28/2015,169,08/06/2015,Vuarnelle Urena,Yes,No,1:2,21.9,0.87,8.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/28/2015,170,08/06/2015,Vuarnelle Urena,Yes,No,1:4,21.17,0.55,46.26,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,07/28/2015,171,08/06/2015,Vuarnelle Urena,Yes,No,1:4,21.17,0.55,46.26,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/28/2015,172,08/06/2015,Vuarnelle Urena,Yes,No,1:4,21.17,0.72,38.2,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,07/28/2015,173,08/06/2015,Vuarnelle Urena,Yes,No,1:4,21.17,0.72,38.2,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/28/2015,174,08/06/2015,Vuarnelle Urena,Yes,No,1:4,21.6,0.65,54.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,07/28/2015,175,08/06/2015,Vuarnelle Urena,Yes,No,1:4,21.6,0.65,54.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/06/2015,128,08/06/2015,Vuarnelle Urena,No,No,1:1,21.7,7.76,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/06/2015,129,08/06/2015,Vuarnelle Urena,No,No,1:1,22.1,1.96,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/06/2015,130,08/06/2015,Vuarnelle Urena,No,No,1:1,22.1,2.06,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/06/2015,131,08/06/2015,Vuarnelle Urena,No,No,1:1,22.1,1.92,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/06/2015,132,08/06/2015,Vuarnelle Urena,No,No,1:1,22.1,2.06,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/06/2015,133,08/06/2015,Vuarnelle Urena,No,No,1:1,21.5,1.84,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/06/2015,134,08/06/2015,Vuarnelle Urena,No,No,1:1,21.9,2.46,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/06/2015,135,08/06/2015,Vuarnelle Urena,No,No,1:2,21.7,1.37,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/06/2015,136,08/06/2015,Vuarnelle Urena,No,No,1:2,22.1,1.57,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/06/2015,137,08/06/2015,Vuarnelle Urena,No,No,1:2,22.1,0.8,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/06/2015,138,08/06/2015,Vuarnelle Urena,No,No,1:2,22.1,1.4,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/06/2015,139,08/06/2015,Vuarnelle Urena,No,No,1:2,22.1,2.06,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/06/2015,140,08/06/2015,Vuarnelle Urena,No,No,1:2,21.5,0.95,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/06/2015,141,08/06/2015,Vuarnelle Urena,No,No,1:2,21.9,0.22,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,226,08/14/2015,Sophie Fournier,No,No,1:1,25,2.34,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/14/2015,227,08/14/2015,Sophie Fournier,No,No,1:1,25,3.28,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/14/2015,228,08/14/2015,Sophie Fournier,No,No,1:1,24.5,2.26,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/14/2015,229,08/14/2015,Sophie Fournier,No,No,1:1,24,1.87,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/14/2015,230,08/14/2015,Sophie Fournier,No,No,1:1,25,1.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/14/2015,231,08/14/2015,Sophie Fournier,No,No,1:1,25,2.56,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/14/2015,232,08/14/2015,Sophie Fournier,No,No,1:1,24.7,1.57,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,233,08/14/2015,Sophie Fournier,No,No,1:2,25,4,1.69,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/14/2015,234,08/14/2015,Sophie Fournier,No,No,1:2,25,0.1,3.48,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/14/2015,235,08/14/2015,Sophie Fournier,No,No,1:2,24.5,0.1,1.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/14/2015,236,08/14/2015,Sophie Fournier,No,No,1:2,24,0.1,0.87,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/14/2015,237,08/14/2015,Sophie Fournier,No,No,1:2,25,0.1,0.9,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/14/2015,238,08/14/2015,Sophie Fournier,No,No,1:2,25,0.1,1.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/14/2015,239,08/14/2015,Sophie Fournier,No,No,1:2,24.7,0.1,0.92,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,240,08/14/2015,Sophie Fournier,No,No,1:4,25,4,1.69,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,241,08/14/2015,Sophie Fournier,No,No,1:4,25,4,1.69,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/14/2015,242,08/14/2015,Sophie Fournier,No,No,1:4,25,0.1,3.48,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/14/2015,243,08/14/2015,Sophie Fournier,No,No,1:4,25,0.1,3.48,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/14/2015,244,08/14/2015,Sophie Fournier,No,No,1:4,24.5,0.1,1.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/14/2015,245,08/14/2015,Sophie Fournier,No,No,1:4,24.5,0.1,1.32,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/14/2015,246,08/14/2015,Sophie Fournier,No,No,1:4,24,0.1,0.87,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/14/2015,247,08/14/2015,Sophie Fournier,No,No,1:4,24,0.1,0.87,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/14/2015,248,08/14/2015,Sophie Fournier,No,No,1:4,25,0.1,0.9,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/14/2015,249,08/14/2015,Sophie Fournier,No,No,1:4,25,0.1,0.9,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/14/2015,250,08/14/2015,Sophie Fournier,No,No,1:4,25,0.1,1.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/14/2015,251,08/14/2015,Sophie Fournier,No,No,1:4,25,0.1,1.14,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/14/2015,252,08/14/2015,Sophie Fournier,No,No,1:4,24.7,0.1,0.92,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/14/2015,253,08/14/2015,Sophie Fournier,No,No,1:4,24.7,0.1,0.92,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,522,10/08/2015,Sophie Fournier,Yes,No,1:1,22.3,1.22,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/14/2015,523,10/08/2015,Sophie Fournier,Yes,No,1:1,21.9,1.49,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/14/2015,524,10/08/2015,Sophie Fournier,Yes,No,1:1,21.7,1.29,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/14/2015,525,10/08/2015,Sophie Fournier,Yes,No,1:1,21.9,1.44,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/14/2015,526,10/08/2015,Sophie Fournier,Yes,No,1:1,22.4,1.22,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/14/2015,527,10/08/2015,Sophie Fournier,Yes,No,1:1,22.3,1.37,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/14/2015,528,10/08/2015,Sophie Fournier,Yes,No,1:1,22.5,1.44,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,529,10/08/2015,Sophie Fournier,Yes,No,1:2,22.3,0.67,15.37,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/14/2015,530,10/08/2015,Sophie Fournier,Yes,No,1:2,21.9,0.67,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/14/2015,531,10/08/2015,Sophie Fournier,Yes,No,1:2,21.7,0.47,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/14/2015,532,10/08/2015,Sophie Fournier,Yes,No,1:2,21.9,0.6,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/14/2015,533,10/08/2015,Sophie Fournier,Yes,No,1:2,22.4,0.6,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/14/2015,534,10/08/2015,Sophie Fournier,Yes,No,1:2,22.3,0.45,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,C,08/14/2015,535,10/08/2015,Sophie Fournier,Yes,No,1:2,22.5,0.72,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,536,10/08/2015,Sophie Fournier,Yes,No,1:4,22.3,0.17,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/14/2015,537,10/08/2015,Sophie Fournier,Yes,No,1:4,22.3,0.17,1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_N,1,08/19/2015,268,08/19/2015,Sophie Fournier,No,No,1:1,21.8,2.54,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,1,08/19/2015,269,08/19/2015,Sophie Fournier,No,No,1:1,23.5,3.75,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,2,08/19/2015,270,08/19/2015,Sophie Fournier,No,No,1:1,23,1.64,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,3,08/19/2015,271,08/19/2015,Sophie Fournier,No,No,1:1,22.3,4.38,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,A,08/19/2015,272,08/19/2015,Sophie Fournier,No,No,1:1,22.9,1.14,0.1,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI0008039L-14,WW02_O,B,08/19/2015,273,08/19/2015,Sophie Fournier,No,No,1:1,23.2,3.7,2.5,Primary,Beagle,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
